CLASS_STAR,PSF_e1,PSF_e2,scalelength,model_flux,MAG_u,MAG_g,MAG_r,MAG_i,MAG_z
0.0068574,-0.0062,-0.0258,1.9677,5.6,25.3434,24.8808,24.0143,23.8773,23.7882
0.0286683,-0.0032,-0.0293,3.7992,106.7,23.4636,22.3285,21.1395,20.5224,20.1232
0.0821178,-0.0052,-0.0341,0.9181,5.1,25.8795,24.9729,24.3602,23.9951,23.8048
0.00555233,-0.0047,-0.0051,2.8052,13.9,24.6126,23.8493,23.1323,22.8314,22.5206
0.0171049,-0.0081,-0.0081,1.5328,4.8,25.3098,24.987,24.9671,24.1197,24.4935
0.0155713,-0.0102,0.0103,2.5839,21.5,24.1643,23.5212,22.9354,22.3008,21.6884
0.349591,-0.0069,-0.0162,0.9624,4.5,25.1811,24.7743,24.8906,24.2824,24.6474
0.037636,-0.0082,0.0152,1.1569,52.6,25.8218,23.1973,22.0125,21.307,20.9855
0.0278426,-0.0061,-0.0378,1.8077,36.3,23.5672,22.9554,22.4296,21.7012,21.3763
0.263101,-0.0053,-0.0346,2.3512,4.3,25.3199,25.1157,24.823,24.3521,23.3075
0.957997,-0.0076,-0.0409,0.0,17.5,,25.3528,24.0572,22.6222,21.9518
0.553018,-0.0069,-0.0139,1.9644,7.0,,27.3554,25.2816,23.7274,22.8193
0.959663,-0.0054,-0.0044,0.0,7.7,,26.0599,24.6223,23.5128,23.0063
0.0106139,-0.0077,0.0182,0.8119,9.2,25.0292,24.3617,23.6807,23.3144,23.3112
0.00310045,-0.0026,0.0025,2.8635,6.7,25.72,24.9052,24.5483,23.9555,23.6751
0.980587,-0.0019,0.0031,0.0,150.5,25.4392,23.2783,22.02,20.1629,19.3768
0.00708976,-0.0116,0.0052,3.044,21.9,24.0368,23.0486,22.5808,22.3408,22.2158
0.981625,-0.0076,-0.0067,0.0,12.4,27.1512,24.7213,23.6788,23.0314,22.9093
0.0778579,-0.006,-0.0272,1.0497,4.9,24.8064,24.3122,24.1278,24.0366,24.1325
0.159996,-0.0084,-0.0149,0.7884,3.6,26.6723,25.6928,25.1944,24.2067,24.1613
0.0195324,-0.006,-0.0056,1.2551,11.9,24.4281,23.7227,23.0993,22.9789,22.6195
0.96376,-0.0033,-0.0003,0.2666,13.7,,26.0968,25.0734,22.8337,22.1081
0.000412457,-0.005,-0.0032,1.2738,5.2,24.6369,24.4361,24.2093,23.9942,23.4517
0.0152161,-0.0171,-0.06,1.1778,8.9,24.751,24.3537,23.6404,23.1642,22.9802
0.075591,-0.0075,-0.0405,1.3175,6.5,25.3179,24.5436,23.9061,23.5248,22.9984
0.0578825,-0.0102,-0.0553,1.8667,5.2,24.4577,24.2028,24.0867,24.0133,24.2414
0.21545,-0.0082,-0.0447,1.1624,3.6,26.5813,25.5927,24.7008,24.3564,
0.964537,-0.0075,-0.0048,0.0,23.3,27.8798,25.1266,23.8898,22.2338,21.5123
0.139145,-0.0092,-0.0476,0.5451,3.1,24.8535,24.7247,24.743,24.5454,24.0062
0.142644,-0.007,-0.0157,1.5056,6.0,24.8486,24.5044,24.3576,23.7905,23.6558
0.00333688,-0.0081,-0.0449,1.6543,3.8,24.6334,24.3935,24.3907,24.3521,24.097
0.581013,-0.0068,-0.0203,1.369,3.7,26.5776,25.4073,24.8236,24.4798,24.056
0.384338,-0.0081,-0.0092,0.6557,3.7,26.8017,25.715,24.7388,24.3751,23.6897
0.392046,-0.0059,-0.0049,0.5318,3.4,26.4079,25.3008,24.4772,24.4488,24.4248
0.0276615,-0.0077,-0.0069,2.3186,39.9,23.3364,22.8119,22.0698,21.6453,21.4175
0.0203992,-0.0106,-0.0605,1.8917,23.4,24.4286,23.7646,22.7185,22.232,22.1284
0.0298916,-0.0035,-0.0023,1.3624,16.4,23.8223,23.5228,23.1841,22.5571,22.2634
0.0253697,-0.0075,-0.0398,2.2816,39.0,23.5965,23.0584,22.3994,21.5664,20.8961
0.73556,-0.0048,-0.0199,0.8948,40.9,25.6873,23.5856,22.16,21.5485,21.1312
0.975842,-0.0033,-0.0008,0.3356,76.5,22.0482,21.6872,21.2863,20.8889,20.8272
0.00823614,-0.0071,-0.0154,1.3947,8.2,27.2417,26.9218,25.1025,23.4659,22.4897
0.00251983,-0.0071,-0.0157,3.5856,6.7,24.5104,24.1815,24.0582,23.8198,23.0286
0.00406669,-0.0092,-0.0522,1.3208,4.2,25.3351,25.2001,25.1386,24.2563,24.4525
0.00829663,-0.0049,-0.0044,2.9064,13.1,24.5148,24.0597,23.2771,22.9252,22.8908
0.0320827,-0.0078,-0.0096,1.3368,132.9,21.9075,21.0419,20.602,20.2685,20.156
0.809648,-0.0072,-0.0137,0.2648,7.3,,,26.5593,23.5498,22.2299
0.68422,-0.0063,-0.006,1.8144,3.1,25.5806,25.3004,24.8946,24.6247,23.6183
0.0210166,-0.0072,-0.0416,2.5384,27.3,23.1106,22.8668,22.392,22.0363,22.0153
0.0204164,-0.0088,0.0149,1.3159,3.9,26.6509,25.5125,24.5918,24.3649,24.0333
0.778461,-0.0091,-0.0458,0.0,12.5,25.5452,23.9399,23.3543,22.929,22.7028
0.0728272,-0.0095,-0.0508,1.2264,4.3,24.8914,24.8907,24.79,24.2524,24.1256
0.26255,-0.0013,0.0045,0.4799,3.2,,,25.6905,24.4789,23.5401
0.0760283,-0.0077,-0.0152,1.7896,6.7,24.8114,24.5631,24.1104,23.5194,22.7876
0.0823858,-0.0051,-0.0031,1.3246,4.5,25.2938,24.4735,24.1459,24.1519,23.9516
0.0548311,-0.0083,-0.0454,0.9669,6.7,24.9966,24.7933,23.9431,23.6399,23.109
0.0020859,-0.0043,0.0018,1.7561,3.7,25.3761,24.7949,24.7647,24.248,24.1673
0.434662,-0.0072,-0.0217,1.1809,3.7,25.5821,25.198,24.7306,24.4799,23.9851
0.669,-0.0069,-0.0229,0.4752,4.5,24.7966,24.7084,24.646,24.223,24.4194
0.234671,-0.0091,-0.0108,0.9097,13.9,24.7486,24.1397,23.2482,22.8468,22.4784
0.394059,-0.0045,-0.0022,0.584,9.7,24.06,23.5781,23.2674,23.1369,23.0287
0.0684916,-0.0099,-0.0519,1.3186,3.1,27.0042,25.3281,24.9137,24.6256,24.9137
0.0255892,-0.0067,-0.0237,2.1684,32.3,23.7347,23.2227,22.8225,21.9073,21.7474
0.00657623,-0.0066,-0.0167,2.4382,11.8,24.3721,24.0908,23.6132,23.0271,22.5554
0.0560418,-0.0093,-0.0111,1.2378,7.3,25.0462,24.6422,24.1276,23.5591,23.2376
0.29124,-0.0079,-0.0151,1.1594,4.2,24.8907,24.6924,24.5314,24.132,23.5761
0.00637696,-0.0093,-0.0109,2.1723,9.9,24.671,24.2054,23.8141,23.2374,22.8556
0.0452214,-0.0078,-0.0448,1.0848,10.7,25.5941,24.7136,24.0907,23.12,22.8717
0.0101548,-0.0171,-0.024,1.385,7.2,23.8972,23.6354,23.414,23.3095,22.7816
0.957352,-0.008,-0.0429,0.0,17.4,27.8216,25.6641,24.1654,22.5536,21.9768
0.510566,-0.0089,-0.0386,1.5492,2.6,25.5088,24.8665,24.6605,24.6292,23.685
0.00505341,-0.004,-0.0013,2.9715,5.8,25.6085,25.6097,24.5902,23.6627,22.7061
0.028657,-0.0031,-0.0297,1.7002,25.3,24.5874,23.7516,22.9721,22.0712,21.4691
0.900689,-0.0076,-0.0128,0.0,4.9,25.8988,24.5602,24.1196,23.884,23.6792
0.805008,-0.0125,0.0056,0.0,202.1,25.1676,22.6795,21.484,19.8112,19.0919
0.123544,-0.0045,-0.0038,0.765,4.1,25.4166,25.3737,24.9949,24.2266,24.1737
0.00856996,-0.0055,-0.0349,2.3657,14.6,25.2288,23.996,23.1618,22.8064,22.4372
0.760108,-0.008,-0.0123,0.6466,3.1,,25.5847,24.7761,24.5613,24.6475
0.0803509,-0.006,-0.0048,1.1412,5.5,,26.8306,25.1511,23.8806,23.2744
0.012672,-0.0076,-0.0003,1.5522,3.3,26.035,24.8871,24.4549,24.4098,25.1719
0.000216808,-0.008,-0.0424,2.1602,9.9,24.7506,24.1768,23.5153,23.2578,22.8092
0.580922,-0.0051,-0.0325,0.581,3.9,25.686,25.333,25.1868,24.2414,23.8997
0.323425,-0.008,-0.0073,2.0872,3.5,24.887,24.4906,24.4092,24.4647,24.5331
0.415798,-0.0075,-0.013,1.7248,3.7,25.1598,24.7076,24.5471,24.3498,24.3131
0.02892,-0.0057,-0.0074,1.6959,100.5,22.3236,21.7527,20.9834,20.588,20.3638
0.00422039,-0.0013,0.0047,1.0623,3.2,25.3121,25.152,24.7801,24.1847,23.9604
0.981764,-0.0067,-0.024,0.0,136.3,25.8358,23.1125,21.8583,20.2691,19.6126
0.295853,-0.007,-0.012,0.6402,4.4,24.175,23.9716,24.0551,24.0636,23.9954
0.634123,-0.0087,-0.0451,1.1233,3.1,25.8882,25.2358,25.0178,24.5409,24.1605
0.00256204,-0.0012,0.0048,2.1028,4.4,25.2114,24.3462,24.1418,23.9203,23.8928
0.473757,-0.004,-0.03,1.5463,3.4,25.4476,24.875,24.8895,24.3758,24.3835
0.0294427,-0.002,0.0034,1.9123,135.7,22.7334,21.2431,20.606,20.2276,20.045
0.0122736,-0.0068,-0.0392,2.1205,7.4,25.6897,25.2167,24.5212,23.6316,22.6688
0.581315,-0.0063,-0.0348,0.7663,5.7,25.6958,25.109,24.7057,23.8664,23.5245
0.201283,-0.0081,-0.0095,1.5569,3.6,25.6377,25.3067,24.7666,24.5254,24.0391
0.122735,-0.0064,-0.0055,0.6864,5.1,25.9194,25.036,24.3709,23.9371,23.7886
0.0881402,-0.0059,-0.0045,1.0652,6.8,25.8058,25.0635,24.6833,23.6269,23.1094
0.0124648,-0.0124,0.0068,2.0395,6.4,25.4101,24.7126,24.3481,23.8632,23.257
0.000112442,-0.0075,-0.0211,1.7659,5.9,24.483,24.0748,24.037,23.848,23.5739
0.014477,-0.0081,-0.0073,2.0271,12.2,24.0695,23.8015,23.4661,22.9502,22.4062
0.0118797,-0.0075,-0.042,1.5341,12.9,23.9852,23.7599,23.3611,22.9188,22.8491
0.611776,-0.011,-0.054,1.5261,3.2,25.6061,24.7962,24.6515,24.6185,24.2752
0.0301307,-0.0083,-0.0078,1.0432,4.1,25.8491,25.5449,25.4881,24.3396,24.7457
0.0337196,-0.0047,-0.0021,1.299,7.9,25.6278,25.2156,24.0523,23.3088,23.163
0.00768307,-0.0062,-0.0278,2.2252,4.4,25.499,24.7485,24.5673,24.1276,23.7533
0.983478,-0.0071,-0.0063,0.0,38.9,,24.9409,23.6921,21.6699,20.7909
0.00235429,-0.0001,0.0065,2.2418,5.8,26.2737,25.3986,24.7181,23.9928,23.7795
0.0152142,-0.0091,-0.0482,2.5483,9.3,24.5426,24.1905,23.8674,23.1934,22.6206
0.00722416,-0.0079,-0.0099,1.9462,8.6,24.9178,24.42,24.0293,23.4622,23.1875
0.00672162,-0.006,-0.0046,1.3792,5.4,24.9943,24.5596,24.44,24.0042,23.4133
0.972868,-0.006,0.0024,0.0,126.3,24.3907,22.1747,21.0519,20.3225,19.9845
0.0322827,-0.0048,-0.0305,1.8949,7.9,25.5707,24.8192,24.3157,23.5278,23.7623
0.976407,-0.0065,0.0005,0.0,102.7,24.7603,22.9016,21.8089,20.5666,20.0385
0.925174,-0.0057,-0.0368,0.3561,6.8,25.9604,24.5222,24.0557,23.7082,23.9873
0.146862,-0.0128,0.0054,1.5414,5.0,,25.9895,24.8641,23.8095,23.4298
0.0901284,-0.0087,-0.0168,1.8542,5.7,25.2793,25.142,24.6871,23.9982,23.79
0.982849,-0.0092,-0.0165,0.0,63.8,23.1079,21.8584,21.359,21.1128,21.0093
0.480819,-0.0114,-0.0123,0.8271,2.9,25.835,25.156,24.8604,24.3965,24.1369
0.00238186,-0.0017,0.006,2.0824,5.0,25.9198,25.6479,24.7683,24.4904,23.9779
0.0915769,-0.0096,-0.0518,0.8805,3.6,24.8948,24.6082,24.4546,24.1416,23.5587
0.551097,-0.0074,-0.0389,0.9331,3.9,25.4743,24.3095,24.1594,24.1352,24.8189
0.00529533,-0.0074,0.0192,1.4211,8.1,25.1498,24.5246,23.712,23.3661,23.2358
0.0287188,-0.0081,-0.0187,1.8763,56.2,23.5885,22.7423,21.9842,21.1702,20.8593
0.915096,-0.0095,-0.0122,0.2657,6.0,25.6316,25.0761,24.7089,23.897,23.5212
0.980828,-0.0055,-0.0042,0.0,186.3,25.1604,22.3349,21.0734,19.9223,19.444
0.848932,-0.0112,-0.007,0.4459,13.5,27.2952,25.5628,24.4487,22.9157,22.3928
0.68968,-0.0065,-0.026,0.6721,4.7,26.0706,25.3074,24.8609,24.6364,
0.0886189,-0.0082,-0.0112,1.0799,6.3,24.7831,24.7671,24.2624,23.821,24.4343
0.299101,-0.0073,-0.0364,2.5112,3.3,,25.6938,25.2351,24.5098,23.4415
0.00511692,-0.0094,-0.0533,1.9647,6.6,24.4594,24.0731,23.9358,23.6547,23.0269
0.060589,-0.0096,-0.0106,1.5284,4.3,25.4869,25.3002,24.8113,24.2022,23.9202
0.123869,-0.0101,-0.0528,0.6875,3.9,25.2147,24.7657,24.7126,24.3699,23.6898
0.0453694,-0.0104,-0.0149,1.6843,103.4,24.4045,22.5301,21.1365,20.5399,20.184
0.0660609,-0.0117,-0.0557,1.2365,3.5,25.3272,25.2856,24.7614,24.2305,24.4648
0.0141911,-0.0073,-0.0156,1.1446,6.1,25.6144,24.8859,24.0732,23.7909,23.5721
0.685532,-0.0065,-0.026,2.7009,4.7,25.7402,25.1177,24.8448,24.5998,25.0957
0.711908,-0.008,-0.0166,0.5777,3.1,26.2358,25.6463,25.0167,24.4479,23.8051
0.000467525,-0.0084,-0.0083,2.7484,10.9,24.6845,24.3254,23.5604,23.2159,23.4512
0.666251,-0.0018,0.0043,0.5971,3.0,24.9693,24.5193,24.6041,24.4819,24.2305
0.0491497,-0.0121,-0.0109,1.5161,5.9,24.7288,24.3212,24.232,23.9922,23.8783
0.0987386,-0.0001,0.0066,0.8344,4.9,25.3269,24.5566,24.2094,24.0851,23.7553
0.0633459,-0.0089,-0.0034,1.4905,39.8,25.9174,24.1599,22.7916,21.6274,21.3087
0.30807,-0.008,-0.0152,0.9001,3.1,25.9017,25.3451,24.8152,24.4656,23.8478
0.336276,-0.0089,-0.0107,0.5999,5.4,,26.7144,25.7656,23.9469,23.5522
0.20826,-0.0083,-0.0093,1.8175,11.6,24.6539,24.2433,23.44,23.1134,23.2623
0.000307268,-0.0033,0.0023,1.8124,5.9,25.6703,24.797,24.0981,23.9098,23.5205
0.000609212,-0.0047,-0.0028,3.0637,12.4,24.6756,23.6826,23.2496,22.9919,23.1298
0.910106,-0.0098,-0.0091,0.2599,10.3,,26.9661,25.6481,23.2658,22.4544
0.234465,-0.008,-0.018,0.5829,3.7,24.8832,24.6772,24.5041,24.4082,23.4654
0.489212,-0.0123,0.0081,0.0,12.3,,26.1228,24.6833,23.0029,22.3909
0.00605596,-0.0044,-0.0013,1.3675,3.3,25.1481,24.7205,24.53,24.2893,23.4906
0.0799477,-0.0083,-0.0409,0.9722,3.7,24.7206,24.3798,24.2726,24.1841,23.5849
0.00599311,-0.0112,-0.0561,1.3843,8.9,24.4196,24.1836,23.8987,23.3629,23.0097
0.0219134,-0.0076,0.0189,1.3436,15.9,24.8375,23.7718,23.1171,22.597,22.1387
0.0233979,-0.01,-0.0106,1.645,10.0,24.6334,24.0915,23.5037,23.0636,22.9179
0.204851,-0.0135,0.006,0.4398,4.7,26.0199,25.4339,24.4386,24.0311,23.6814
0.180018,-0.0084,0.0172,0.908,3.7,25.5036,25.2896,24.9732,24.3149,23.887
0.979357,-0.0069,-0.0361,0.0,94.5,25.3568,23.0163,21.8301,20.655,20.1067
0.00462409,-0.0074,-0.0154,1.6936,4.4,25.3157,25.2442,25.2461,24.3846,23.5591
0.0375014,-0.0095,-0.0071,1.1689,8.6,24.4947,24.2327,24.0177,23.3397,24.3973
0.0037269,-0.0083,-0.0094,1.939,8.4,24.8128,24.2567,23.6228,23.5224,23.9695
0.0389603,-0.0072,-0.0046,1.201,4.3,25.1145,24.9695,24.9092,24.176,24.6407
0.0143705,-0.0081,-0.0068,1.2309,12.9,24.5169,24.1374,23.7258,22.9289,22.8301
0.0022186,-0.0049,-0.0019,2.1652,4.6,24.6266,24.4461,24.3589,24.1269,23.6675
0.0325049,-0.0069,-0.0237,1.6594,61.6,24.9127,23.1912,22.0478,21.151,20.7089
0.105754,-0.0068,-0.0064,0.7436,4.4,25.3511,24.7357,24.2196,24.2753,24.0594
0.0101727,-0.0095,0.0143,2.4324,15.1,25.4978,24.3186,23.469,22.7114,22.5312
0.981657,-0.0173,-0.024,0.2837,163.8,24.2427,21.8991,20.6403,20.0545,19.7365
0.000950269,-0.0049,0.0003,2.3728,6.0,25.1582,24.7158,24.4626,23.8099,23.4772
0.058624,-0.0087,-0.0118,0.9192,4.7,25.5606,25.4083,24.9981,24.155,24.6081
0.24418,-0.0069,-0.0248,0.7546,3.1,24.8603,24.4614,24.3735,24.4162,
0.454849,-0.0053,-0.0322,1.1386,5.0,25.9023,25.1671,24.4387,24.0276,23.9967
0.008156,-0.0091,0.0167,2.0081,11.4,23.7891,23.6066,23.49,23.0837,22.7825
0.00904133,-0.0061,-0.038,2.7521,12.7,24.6067,24.1869,23.5499,23.0699,23.0758
0.000256929,-0.0062,-0.0048,3.6472,8.9,24.9252,24.4763,24.2436,23.4999,22.8433
0.222135,-0.005,-0.0302,0.8649,5.2,24.3342,24.1848,24.2591,23.7708,23.3685
0.959731,-0.0089,-0.0502,0.0,46.8,25.9098,23.521,22.2198,21.4354,21.0616
0.127003,-0.0071,-0.0316,0.8418,8.0,26.4488,25.5974,24.7249,23.3798,23.1638
0.00354915,-0.0083,-0.0095,2.2743,5.3,25.3579,25.1909,24.6347,24.0972,24.1564
0.12307,-0.0085,-0.0082,1.2153,4.2,25.09,24.8871,24.9217,24.2915,24.2236
0.108478,-0.0087,-0.046,1.4568,6.1,25.1066,24.8017,24.1643,23.7291,22.8611
0.0465084,-0.0127,0.0053,0.0,21.1,26.6293,24.3612,23.0456,22.2933,21.9562
0.00359937,-0.0125,-0.0563,1.9324,8.4,24.4041,24.1157,23.7517,23.3559,22.8857
0.0964061,-0.0085,-0.009,0.6021,6.1,23.8634,23.5796,23.5447,23.4051,23.2049
0.986435,-0.0071,-0.0155,0.0,573.0,21.6363,19.7169,18.9875,18.6895,18.5418
0.0185466,-0.0082,-0.0096,2.3109,17.9,24.0729,23.3819,22.7273,22.5532,22.3125
0.0045605,0.0013,0.007,2.7575,10.5,25.5513,24.8867,23.7305,23.2149,22.6988
0.00938439,-0.0135,0.0083,1.3648,7.3,24.9545,24.8374,24.125,23.555,23.4908
0.284462,-0.0065,-0.0274,1.0918,3.2,24.387,24.3925,24.3567,24.6068,24.4756
0.978301,-0.0069,-0.0094,0.0,14.9,24.2481,23.3277,23.0303,22.757,22.6109
0.00555921,-0.0119,0.0096,2.3683,12.2,24.793,24.2932,23.5874,22.9997,22.7654
0.0759986,-0.0092,0.0156,2.1384,6.2,24.9843,24.6733,24.2712,23.8641,23.3235
0.0195673,-0.0028,0.0054,2.7003,26.7,23.9869,23.323,22.635,22.0398,21.7126
0.02224,-0.0085,-0.006,1.3053,13.9,24.7323,24.1152,23.1595,22.6938,22.6284
0.229279,-0.0106,-0.056,2.0959,4.7,25.718,24.5084,24.2618,24.2641,24.5479
0.661126,0.0009,0.0079,0.0,9.2,,26.311,25.035,23.2809,22.6358
0.033462,-0.0113,-0.0106,1.6104,22.8,23.9783,23.1114,22.499,22.2291,22.0581
0.0130888,-0.0124,0.0075,1.5655,10.4,,26.182,24.3249,23.0251,22.2912
0.983953,-0.0067,-0.0338,0.0,32.8,27.5886,24.7516,23.6466,21.8789,21.2078
0.226565,-0.0059,-0.0354,1.1351,9.5,27.4914,26.7113,24.537,23.27,22.2692
0.0918012,-0.008,-0.0167,1.8267,5.9,24.5999,24.3157,24.2242,24.0423,23.3704
0.381911,-0.0068,-0.0141,0.7915,5.0,25.6298,25.2197,24.4129,24.0583,24.4505
0.343869,-0.0067,-0.0338,0.4345,3.5,,24.9414,24.6426,24.5146,24.3254
0.00208683,-0.008,-0.0298,3.1469,7.7,25.0768,24.7509,24.0711,23.603,23.3224
0.00320165,-0.008,-0.0153,1.4779,3.7,24.7965,24.8221,24.7343,24.3038,24.1871
0.00142314,-0.0064,-0.0278,1.9162,3.5,25.294,25.3662,25.0103,24.5643,24.6344
0.00021499,-0.0026,0.0,3.2007,12.1,24.7005,23.4698,23.211,22.9915,22.8836
0.230343,-0.0093,-0.0113,0.8381,3.1,26.0718,25.3721,24.721,24.5831,
0.977012,-0.0076,-0.0384,0.0,22.7,,24.9671,23.6112,22.2953,21.7789
0.144764,-0.005,-0.0291,0.6739,6.2,24.8922,24.526,24.2356,23.7747,22.9575
0.0802191,-0.0113,-0.0089,1.122,23.3,25.2645,23.7165,22.6606,22.1953,21.9958
0.0951634,-0.0078,-0.0418,1.2955,5.8,24.9705,24.1002,24.0305,23.8339,24.9348
0.000232184,-0.0048,0.0021,2.9051,11.0,24.5115,24.0539,23.7349,23.1817,22.8217
0.103051,-0.0033,0.0029,0.6649,6.1,25.3376,24.955,24.5862,23.7631,23.4992
0.347291,-0.0106,-0.012,3.6982,14.3,24.0177,23.7123,23.4409,23.1081,22.786
0.00953939,-0.0107,-0.0539,1.2458,11.8,24.9896,24.4068,23.7565,23.0333,22.3482
0.00228073,-0.0066,-0.0351,2.1903,5.8,24.6669,23.9805,23.8507,23.7103,23.4614
0.259912,-0.0066,-0.0272,0.9994,3.9,25.7831,25.4918,24.8637,24.3291,23.6248
0.00328304,-0.0105,0.0126,2.0917,13.3,24.6226,24.2168,23.3921,22.9452,22.8735
0.0282648,-0.0115,-0.0591,1.3461,18.1,24.8324,24.3653,23.4618,22.3538,21.8074
0.63386,-0.0075,-0.0159,1.2453,3.8,,25.6372,24.8693,24.4065,24.1472
0.00868942,-0.0078,-0.0209,2.0311,13.9,24.1249,23.8203,23.5057,22.8661,22.5767
0.03392,-0.0068,-0.0182,1.5142,12.8,25.3873,24.5445,23.534,22.9594,22.6529
0.0229408,-0.0117,-0.0575,3.1613,27.3,23.8214,22.9363,22.2374,21.9853,21.5823
0.00224575,-0.0015,0.0053,1.0687,2.8,25.3251,24.7153,24.6324,24.4267,24.8059
0.0411906,-0.0058,-0.0009,1.2579,12.5,24.5429,24.0811,23.4626,22.992,22.7958
0.00972444,-0.0052,0.0027,0.8063,5.2,24.89,24.6044,24.4676,24.0262,23.7271
0.00418184,-0.0075,-0.0107,1.7281,5.9,25.3607,25.0519,24.3007,23.9016,23.6258
0.0977336,-0.0085,-0.0093,1.1503,3.4,25.474,24.9242,24.9192,24.4531,23.6211
0.0136535,-0.006,-0.0353,1.3798,6.1,25.5445,25.1298,24.3483,23.8265,22.7897
0.0438673,-0.0074,-0.0184,1.2399,11.9,23.8456,23.6007,23.488,23.0241,22.8581
0.0291259,-0.0076,-0.0379,1.7416,22.7,24.5071,23.5697,22.6468,22.1973,21.8794
0.111496,-0.0064,-0.0282,0.9118,4.5,25.0739,24.8977,24.8262,24.2264,24.2153
0.56679,-0.0093,-0.0391,0.9806,4.0,25.1207,25.1458,24.772,24.2587,23.4115
0.00992953,-0.0081,-0.0153,2.4159,13.6,23.9925,23.8299,23.6065,22.9007,22.662
0.229103,-0.01,-0.0096,1.0398,18.9,,25.7706,23.8789,22.4632,21.8706
0.000250786,-0.0051,-0.004,1.912,7.6,24.7156,24.4556,24.1384,23.6914,23.2502
0.662289,-0.0084,-0.0381,0.3625,5.5,,24.8991,24.0026,23.8822,23.55
0.441414,-0.0043,-0.0254,1.6032,5.4,25.1254,24.8253,24.1718,24.0518,23.5006
0.673779,-0.0075,-0.0091,0.3248,5.5,,26.2193,24.7646,23.8633,23.2065
0.143759,-0.0052,0.0002,1.4004,4.5,,25.9572,25.4015,24.1642,23.5273
0.645849,-0.0104,0.013,1.1,2.6,,,25.7416,24.4114,24.2847
0.0639291,-0.0066,-0.0016,0.9917,15.2,,25.597,24.0018,22.6239,22.1938
0.0261789,-0.0065,-0.0048,1.2484,10.0,24.4451,24.216,23.962,23.1739,22.679
0.124327,-0.0123,0.0088,1.8151,7.5,25.7595,24.7331,24.0648,23.6855,23.6627
0.0746944,-0.007,-0.0419,0.9459,15.6,26.0104,24.6222,23.4681,22.6234,22.2081
0.457636,-0.0088,-0.0446,0.9659,3.7,26.1538,25.5529,24.7037,24.3621,23.7799
0.377731,-0.0081,-0.0154,1.6616,5.2,26.1239,26.141,24.9271,24.0207,22.9696
0.00401792,-0.0073,-0.0236,1.9274,8.7,24.2588,24.0286,23.8208,23.5136,23.0778
0.0777654,-0.0036,-0.0003,0.9349,14.9,25.0461,23.9968,23.0697,22.7386,22.3978
0.0212926,-0.0075,-0.0407,1.4316,3.8,26.605,25.0466,24.6034,24.4544,24.878
0.232924,-0.0098,-0.0112,0.369,5.5,27.3439,26.4099,24.9871,23.8346,23.0582
0.182852,-0.0075,-0.0156,0.9213,13.3,23.9559,23.701,23.4136,22.8141,22.6022
0.264466,-0.0087,-0.0086,0.8539,5.1,24.6826,24.2556,24.1692,24.0853,24.0772
0.00193997,-0.0068,-0.0017,2.0804,6.7,25.526,25.1352,24.7846,23.6344,23.5164
0.461513,-0.0066,-0.029,0.7883,19.7,,25.5846,23.6991,22.4177,21.9452
0.0190715,-0.0106,-0.0098,1.8114,16.2,24.7214,24.267,23.7098,22.7087,22.2771
0.173061,-0.0108,0.0122,0.5879,4.5,26.2811,25.4087,24.5533,24.1765,23.8875
0.0216636,-0.0045,-0.001,1.2372,6.0,24.6662,24.3244,24.1357,23.7816,23.836
0.0022407,-0.0066,-0.0273,1.5733,4.3,25.0383,24.9714,24.8257,24.3014,23.6014
0.00133806,-0.0019,0.005,1.1101,3.1,25.8691,25.7151,25.2817,24.3831,24.103
0.347015,-0.0148,-0.0111,0.883,9.2,23.9618,23.8275,23.7886,23.2452,22.9321
0.00016922,-0.0082,-0.0167,3.195,10.4,24.7634,24.4815,23.9993,23.2732,23.3442
0.485147,-0.0121,-0.0598,0.0,5.1,,26.8057,25.3727,24.1491,23.6556
0.629942,-0.0115,-0.0562,0.5575,2.7,,26.3151,25.2747,24.6378,23.7722
0.010392,-0.0077,-0.0132,3.8139,10.6,25.5473,24.6854,23.9942,23.1238,22.2282
0.0276666,-0.0101,-0.0103,2.4127,45.7,22.6644,22.3742,22.1055,21.4745,21.1428
0.724919,-0.0074,-0.0386,0.5103,5.3,25.8276,25.1742,24.4694,23.9239,24.2127
0.125144,-0.0012,0.0017,0.763,5.0,24.7075,24.3319,24.188,24.1318,24.4783
0.0110084,-0.0069,-0.0141,1.8788,11.8,,25.3223,24.0039,23.0528,22.7229
0.523129,-0.0054,-0.0259,0.6115,2.8,25.2788,24.6225,24.538,24.5458,24.8562
0.957275,-0.0053,-0.0021,0.0,6.1,,25.9074,24.391,23.8086,23.6473
0.0718499,-0.004,-0.0283,1.4393,6.0,,25.9258,25.2101,23.7653,23.2108
0.0272389,-0.0067,-0.0288,1.0964,5.5,25.163,24.9454,24.4626,23.9226,23.6826
0.238958,-0.0072,-0.0008,1.0364,10.5,24.8446,24.6379,23.9395,23.0491,22.7276
0.0606491,-0.0049,-0.0023,1.7515,27.0,,25.6193,23.5534,22.0747,21.2075
0.0082649,-0.0001,0.0075,1.9005,5.2,24.7591,24.4033,24.3867,24.2715,23.9405
0.000207829,-0.0106,-0.0551,1.9575,6.2,25.9699,25.5672,24.8025,23.8419,23.3446
0.781176,-0.0071,-0.025,0.2971,7.2,,25.6904,24.5523,23.4661,23.1124
0.0059706,-0.0114,0.0114,2.4917,10.4,24.7658,23.9066,23.5543,23.3119,23.2284
